date,Open,High,Low,Close,Adjusted_Close,Volume,Dividend_Amount,Split_Coefficient,MAMA,FAMA,TRIX,CMO,MACD,MACD_Signal,MACD_Hist,MIDPOINT,APO,T3,MIDPRICE,KAMA,TRIMA,MFI,ATR,WILLR,NATR,DEMA,ROC,DX,Aroon Down,Aroon Up,Chaikin A/D,TRANGE,ADOSC,OBV,WMA,ULTOSC,AROONOSC,TEMA,ADXR,MOM,BOP,SAR,PPO,ROCR,Forward_Return,Return_Target
10/3/2018,97.82,98.38,97.3,97.36,84.8094772,969687,0,1,85.3144,75.4543,-0.0526,-4.6365,0.4897,0.2393,0.2503,85.0182,0.4897,84.4977,85.1021,85.8971,85.1899,54.9566,1.3138,-55.9679,1.5491,84.7023,0.1253,5.632,25,55,315918433.9,0.9495,-852075.1532,149086586,84.9837,36.5207,30,84.8626,13.9769,0.1061,-0.4259,83.3704,0.5775,1.0013,-0.009141331,0
10/4/2018,97.3,97.3,95.74,96.47,84.03420569,1244320,0,1,85.3016,75.5035,-0.0514,-10.2607,0.4962,0.3074,0.1889,85.0182,0.4962,84.5135,85.1021,85.8842,85.2482,53.5392,1.3186,-71.7811,1.5692,84.558,-0.4337,15.0805,20,50,315838669.8,1.4112,-883381.5118,147842266,84.9091,37.0478,30,84.6532,14.1391,-0.366,-0.5321,87.5534,0.5857,0.9957,-0.056183269,0
10/5/2018,95.03,95.03,90.56,91.05,79.31288927,2518000,0,1,85.2418,75.5522,-0.0555,-34.88,0.1923,0.3333,-0.141,83.1588,0.1923,84.5045,83.2197,85.5006,85.2135,49.2758,1.5101,-95.0754,1.904,83.5787,-5.6889,37.0948,100,45,313872714.6,5.1482,-1441412.467,145324266,84.3867,29.3446,-55,83.2585,14.7474,-4.7842,-0.8904,87.5119,0.2276,0.9431,0.002306425,0
10/8/2018,91.12,92.14,91.02,91.26,79.4958185,1408175,0,1,85.1843,75.6004,-0.0634,-33.3876,-0.2314,0.3005,-0.5319,83.1588,-0.2314,84.4601,83.2197,85.1862,85.0916,43.791,1.4834,-92.9648,1.866,82.7715,-5.2958,37.0948,95,40,313068043.1,0.9756,-1794692.178,146732441,83.9044,29.0887,-55,82.1699,15.5006,-4.4454,0.125,87.3393,-0.2745,0.947,-0.04876178,0
10/9/2018,90.39,90.4,86.63,86.81,75.61946093,2542997,0,1,85.0886,75.6478,-0.0776,-46.574,-0.8565,0.1879,-1.0443,81.312,-0.8565,84.3607,81.508,84.3466,84.8551,41.9425,1.6109,-98.7032,2.1302,81.3779,-8.9271,49.4102,100,35,310767878.8,4.0332,-2507932.352,144189444,83.0741,23.7848,-65,80.2851,16.4324,-7.4123,-0.9496,87.1703,-1.02,0.9107,-0.029604884,0
10/10/2018,87,87.16,84.2,84.24,73.38075554,2798924,0,1,84.9716,75.6944,-0.0983,-52.3128,-1.5266,-0.0177,-1.5089,80.1927,-1.5266,84.1881,80.4497,83.0833,84.485,35.0757,1.6593,-99.7548,2.2612,79.7787,-11.743,54.5902,100,30,308044601.3,2.5784,-3438215.929,141390520,82.066,17.7378,-70,78.1807,17.3598,-9.7636,-0.9324,86.8191,-1.8267,0.8826,-0.025997151,0
10/11/2018,83.75,85.28,82,82.05,71.47306496,2146286,0,1,84.8366,75.7401,-0.1254,-56.5037,-2.2279,-0.3112,-1.9167,79.2388,-2.2279,83.9275,79.4915,81.0465,83.9805,29.7978,1.7192,-99.7299,2.4053,78.0655,-15.3426,58.6273,100,25,305963750.9,2.8572,-4168310.179,139244234,80.9226,14.3609,-75,75.9919,18.2065,-12.9531,-0.5183,86.2801,-2.6821,0.8466,0.005362584,0
10/12/2018,83.75,84.37,81.89,82.49,71.85634526,1800961,0,1,84.7068,75.785,-0.1559,-53.648,-2.8503,-0.6745,-2.1757,79.2388,-2.8503,83.5758,79.4436,79.3989,83.3727,24.8532,1.7412,-96.7777,2.4232,76.6729,-15.3775,58.82,100,20,305034222.6,2.1603,-4383806.801,141045195,79.8774,15.1737,-80,74.338,18.9736,-13.0577,-0.5081,85.5376,-3.4514,0.8462,-0.002060856,0
10/15/2018,82.49,83.47,82.15,82.32,71.70825969,1984163,0,1,84.5768,75.8289,-0.1882,-53.9894,-3.4212,-1.104,-2.3173,79.2388,-3.4212,83.1361,79.4436,77.9743,82.6635,20.9494,1.7116,-97.6907,2.387,75.4623,-15.673,58.82,95,15,303561131.9,1.1498,-4542147.301,139061032,78.8803,13.265,-80,72.9922,19.8285,-13.3277,-0.1288,84.6854,-4.1669,0.8433,0.020043732,1
10/16/2018,82.86,84.04,82.64,83.97,73.14556081,1274906,0,1,84.4625,75.8721,-0.2197,-43.2113,-3.859,-1.5872,-2.2718,79.2388,-3.859,82.6217,79.4436,77.3257,81.8548,25.2113,1.701,-88.8292,2.3255,74.698,-13.6378,54.6836,90,10,304708547.3,1.4983,-3828913.759,140335938,78.0835,19.7254,-80,72.3153,20.4289,-11.5507,0.7929,83.8843,-4.7239,0.8636,-0.00762177,0
10/17/2018,83.7,84.16,82.83,83.33,72.58806219,1069196,0,1,84.3437,75.9145,-0.25,-44.7891,-4.4402,-2.1356,-2.3045,79.2388,-4.4402,82.0448,79.4436,76.4932,80.9345,21.5109,1.6739,-92.2664,2.306,73.9571,-15.4182,53.796,85,5,304443258.1,1.1586,-3273463.543,139266742,77.2887,20.5101,-80,71.671,20.8165,-13.2319,-0.2782,83.1312,-5.4623,0.8458,-0.017520701,0
10/18/2018,83.05,84.3,81.36,81.87,71.31626847,1270216,0,1,84.2135,75.956,-0.28,-48.2422,-5.1046,-2.7242,-2.3804,79.1604,-5.1046,81.4133,79.2084,75.2973,79.9078,17.8786,1.7182,-97.3354,2.4093,73.1076,-17.9742,56.9794,100,0,303613729.3,2.561,-3012587.301,137996526,76.4357,22.7876,-100,70.8686,21.2644,-15.6274,-0.4014,82.4234,-6.315,0.8203,-0.013435935,0
10/19/2018,82.06,82.76,80.49,80.77,70.35806772,1328519,0,1,84.0749,75.9966,-0.3097,-50.6882,-5.7678,-3.3393,-2.4285,78.2676,-5.7678,80.7339,78.8294,74.1072,78.8262,12.5164,1.7312,-98.6007,2.4605,72.222,-19.133,58.7499,100,5,302612950.6,1.9774,-2950423.194,136668007,75.5659,23.2996,-95,70.0187,21.7749,-16.6466,-0.5683,81.6148,-7.1835,0.8087,-0.013371301,0
10/22/2018,81.16,81.7,79.2,79.69,69.41728881,940188,0,1,83.9283,76.0362,-0.3393,-52.9845,-6.3898,-3.9542,-2.4357,77.7057,-6.3898,80.012,77.8015,72.9733,77.7228,12.5182,1.7535,-97.5779,2.526,71.3095,-19.4481,61.2398,100,0,302041316.3,2.1777,-2838655.774,135727819,74.6858,25.4593,-100,69.1359,22.3221,-16.7598,-0.588,80.6947,-8.0178,0.8055,-0.009913414,0
10/23/2018,78.04,79.3,77.36,78.9,68.72912645,1651071,0,1,83.7763,76.0749,-0.3686,-54.6119,-6.6446,-4.5228,-2.1218,76.9217,-6.6446,79.2528,76.7998,71.9318,76.6176,12.1961,1.7673,-92.8737,2.5714,70.4206,-20.077,64.4605,100,0,303011533.3,2.0296,-2226167.721,134076748,73.8199,30.3122,-100,68.2929,23.0551,-17.265,0.4433,79.6413,-8.4036,0.7992,-0.042712294,0
10/24/2018,78.9,78.9,75.39,75.53,65.79354779,1839082,0,1,83.5965,76.1125,-0.3998,-60.7176,-7.0595,-5.0597,-1.9998,75.3015,-7.0595,78.4534,75.6848,70.3426,75.5377,11.874,1.8318,-99.391,2.7842,69.1451,-22.6998,67.5037,100,0,301319158.7,3.0575,-2311708.371,132237666,72.7567,26.4627,-100,66.9008,23.9963,-19.3208,-0.9601,78.416,-9.0111,0.773,0.028333113,1
10/25/2018,77.02,78.57,75.81,77.67,67.65768379,1652343,0,1,83.4371,76.1491,-0.4294,-47.4583,-7.0244,-5.5235,-1.5009,75.3015,-7.0244,77.6233,75.6848,69.8409,74.5297,16.5304,1.8726,-90.0826,2.7678,68.4087,-19.7209,67.5037,95,20,301893886.7,2.6481,-1953678.967,133890009,71.963,28.7714,-75,66.3066,25.0016,-16.6204,0.2355,77.0141,-9.047,0.8028,0.006179992,0
10/26/2018,73.95,79.29,73.95,78.15,68.07580776,2837303,0,1,83.2835,76.1848,-0.4564,-44.6408,-6.7408,-5.8923,-0.8485,75.3015,-6.7408,76.7748,75.0576,69.5453,73.6038,15.728,2.0116,-82.808,2.9549,67.8749,-18.3556,70.1755,100,15,303519757,4.6516,-1112282.859,136727312,71.2883,37.8186,-85,65.9922,25.8561,-15.3051,0.7865,75.7664,-8.7637,0.8164,-0.022520793,0
10/29/2018,79.27,79.69,75.44,76.39,66.54268656,1894347,0,1,83.1161,76.2195,-0.4822,-48.4429,-6.3647,-6.1707,-0.194,75.3015,-6.3647,75.9136,75.0576,68.914,72.7358,18.6842,2.0961,-90.0123,3.15,67.1617,-21.1417,67.0661,95,10,302472294.5,3.7021,-1000242.246,134832965,70.5404,37.9276,-85,65.3993,26.4563,-17.84,-0.6776,74.4045,-8.3602,0.7886,0.03442859,1
10/30/2018,76.39,79.38,75.99,79.02,68.83365744,1855271,0,1,82.9733,76.2532,-0.5037,-33.9699,-5.9495,-6.3384,0.3889,75.3015,-5.9495,75.056,75.0576,68.9016,71.9437,21.2254,2.139,-79.2468,3.1074,66.9878,-18.7789,67.0661,90,5,303933525.7,2.953,-398539.1551,136688236,70.0957,45.5999,-85,65.5691,26.9509,-15.9148,0.7758,73.206,-7.884,0.8122,-0.008478866,0
10/31/2018,79.93,80.22,78.21,78.35,68.25002607,1984818,0,1,82.826,76.2861,-0.5218,-35.6523,-5.5552,-6.3885,0.8333,74.9139,-5.5552,74.2129,74.5872,68.7973,71.2177,22.8605,2.1196,-81.1563,3.1056,66.7563,-19.5255,60.2529,85,0,302225199.7,1.7509,-659715.3122,134703418,69.6712,45.6546,-85,65.615,27.4867,-16.5595,-0.7861,72.1514,-7.4287,0.8047,0.042501595,1
11/1/2018,79.94,81.74,78.97,81.68,71.15076107,1451570,0,1,82.7093,76.3182,-0.5334,-19.6967,-5.1844,-6.3237,1.1393,72.6447,-5.1844,73.4047,73.5985,69.0208,70.6013,26.8162,2.1612,-63.3302,3.0375,67.1066,-15.3312,48.7018,80,0,303613885.8,2.953,-264731.3159,136154988,69.6018,50.6894,-80,66.4591,28.2573,-12.8834,0.6282,71.2233,-6.9829,0.8467,0.010039177,1
11/2/2018,82.21,83.24,81.69,82.5,71.86505617,1726869,0,1,82.6008,76.3496,-0.5386,-16.1553,-4.7672,-6.1434,1.3762,72.6447,-4.7672,72.6484,72.3398,69.1657,70.1142,32.5748,2.1211,-52.9962,2.9515,67.5596,-9.3904,38.3433,75,0,303691873.5,1.3589,-54266.2239,137881857,69.6618,55.5311,-75,67.3838,28.7304,-7.4478,0.1871,64.4172,-6.4626,0.9061,-0.005939394,0
11/5/2018,83.01,83.25,80.97,82.01,71.43822129,1273398,0,1,82.4892,76.3803,-0.5391,-17.6871,-4.2977,-5.8826,1.5849,70.7065,-4.2977,71.9535,71.582,69.2937,69.7268,32.8508,2.1144,-51.003,2.9597,67.8921,-10.1359,40.4396,70,0,303580171.9,1.9861,1225.0136,136608459,69.7166,53.4253,-70,68.0707,29.5401,-8.0576,-0.4386,64.4981,-5.8626,0.8986,0.008657481,0
11/6/2018,82.19,82.9,81.83,82.72,72.05669632,1209854,0,1,82.3849,76.4104,-0.5348,-14.4965,-3.6821,-5.5073,1.8252,69.5872,-3.6821,71.328,70.1708,69.3566,69.4614,37.9719,2.0552,-33.6109,2.8523,68.3086,-4.7114,40.4396,65,0,304382972.2,0.9321,279251.0742,137818313,69.8686,51.662,-65,68.8272,30.4388,-3.5628,0.4953,64.6586,-5.0555,0.9529,0.017891683,1
11/7/2018,83.54,84.31,82.37,84.2,73.34591188,1176444,0,1,82.2945,76.4398,-0.5253,-8.0679,-2.9161,-5.0509,2.1347,69.5697,-2.9161,70.7806,69.352,69.3737,69.3272,43.7949,2.037,-9.5322,2.7772,68.9174,-0.0475,30.7904,60,0,305426005,1.6899,699476.6274,138994757,70.1605,61.2855,-60,69.8084,31.1523,-0.0348,0.3402,64.8157,-4.0281,0.9995,-0.006175772,0
11/8/2018,83.53,84.44,83.12,83.68,72.89294425,965278,0,1,82.2005,76.4686,-0.512,-9.9381,-2.1108,-4.5364,2.4256,69.5697,-2.1108,70.3137,68.9861,69.4108,69.3097,48.7262,1.9926,-7.245,2.7336,69.3737,1.9866,29.9241,55,0,305279750.8,1.1498,761262.8559,138029479,70.4093,57.5533,-55,70.515,31.8133,1.4199,0.1136,65.0745,-2.9343,1.0199,-0.010277247,0
11/9/2018,82.95,83.53,81.96,82.82,72.14380548,1310106,0,1,82.0999,76.4967,-0.4968,-13.0186,-1.1243,-3.9542,2.8298,69.5697,-1.1243,69.9234,68.9861,69.425,69.3638,49.5346,1.9679,-15.4433,2.7277,69.6433,0.4,34.0286,50,95,305404920.1,1.4983,757159.9416,136719373,70.58,62.0848,45,70.9141,32.5439,0.2875,-0.0828,65.4137,-1.5729,1.004,-0.01436851,0
11/12/2018,83.07,83.25,81.47,81.63,71.10720649,856897,0,1,81.99,76.5242,-0.4811,-17.1463,-0.5213,-3.351,2.8298,69.5697,-0.5213,69.601,68.9861,69.4357,69.4937,51.4905,1.947,-26.7874,2.7382,69.6987,-0.8382,35.7031,45,90,304702072,1.5505,463015.268,135862476,70.6507,51.2385,45,70.9825,33.1763,-0.6011,-0.809,65.7394,-0.7325,0.9916,-0.012372902,0
11/13/2018,81.46,82.57,80.47,80.62,70.22740398,1023178,0,1,81.8724,76.5509,-0.466,-20.5162,0.0145,-2.7322,2.7467,69.5697,0.0145,69.3355,68.9861,69.4514,69.6833,47.4668,1.9411,-36.4156,2.7641,69.5971,-3.9895,39.0279,40,85,303825062.3,1.8293,21542.5135,134839298,70.6404,47.2574,45,70.8188,33.8381,-2.9182,-0.4,66.052,0.0205,0.9601,0.017365418,1
11/14/2018,81.25,82.49,80.74,82.02,71.44693221,1583060,0,1,81.7681,76.577,-0.4501,-13.7648,0.5837,-2.0913,2.675,69.5697,0.5837,69.1223,68.9861,69.4688,69.9411,52.0874,1.9255,-23.0696,2.6951,69.741,-1.5721,39.0279,35,80,304557792.9,1.6289,72123.1764,136422358,70.7601,50.3256,45,71.0087,34.5464,-1.1411,0.44,66.3521,0.8262,0.9843,0.009753719,0
11/15/2018,81.31,83.28,81.04,82.82,72.14380548,904863,0,1,81.6719,76.6025,-0.4327,-10.0562,0.9071,-1.4608,2.3679,69.5697,0.9071,68.9595,68.9861,69.4886,70.2474,55.918,1.9268,-15.4433,2.6708,70.0006,1.1604,33.0075,30,75,305091015.8,1.9512,255920.4258,137327221,70.9517,51.3058,45,71.3517,35.113,0.8275,0.6741,66.6402,1.2849,1.0116,0.004346776,0
11/16/2018,82.61,83.52,82.03,83.18,72.45739845,752934,0,1,81.5797,76.6274,-0.414,-8.3827,1.2199,-0.8477,2.0676,69.5697,1.2199,68.8451,68.9861,69.5317,70.5606,59.7219,1.8954,-12.0114,2.6159,70.2895,2.9838,31.1908,25,70,305500328.9,1.2979,438080.7073,138080155,71.1692,51.4896,45,71.7184,35.6681,2.0993,0.3826,66.9168,1.727,1.0298,-0.016350084,0
11/19/2018,83.03,83.48,81.45,81.82,71.27271389,962390,0,1,81.4767,76.6516,-0.3956,-13.6069,1.2525,-0.2994,1.5519,69.5697,1.2525,68.7718,68.9861,69.5542,70.8586,59.625,1.889,-24.9762,2.6504,70.3307,2.6729,33.5014,20,65,304888760.9,1.7683,278185.476,137117765,71.2638,47.3922,45,71.7132,36.3338,1.8554,-0.5961,67.1824,1.7737,1.0267,-0.022488389,0
11/20/2018,80.46,80.87,78.98,79.98,69.66990537,994664,0,1,81.3586,76.6752,-0.3796,-20.0957,1.1479,0.1521,0.9958,69.5697,1.1479,68.7269,68.9861,69.5551,71.1166,60.9443,1.9183,-42.5167,2.7534,70.0822,1.3688,42.2015,15,60,304946651.4,2.4739,205903.9054,136123101,71.197,46.6459,45,71.2938,37.2597,0.9408,-0.254,67.4373,1.6275,1.0137,0.003750938,0
11/21/2018,80.66,81.76,80.12,80.28,69.93123284,943959,0,1,81.2443,76.698,-0.365,-18.5673,1.146,0.514,0.632,69.9443,1.146,68.7022,68.9861,69.5676,71.3132,66.1977,1.8999,-39.6568,2.7168,69.9225,6.2889,35.4786,10,55,304186879.5,1.5505,-84129.9624,137067060,71.1506,44.8656,45,71.0195,37.9713,4.1377,-0.2317,67.682,1.6275,1.0629,-0.032884903,0
11/23/2018,79.3,79.6,77.58,77.64,67.63155105,940025,0,1,81.1082,76.7201,-0.3543,-27.1548,0.9679,0.7465,0.2214,69.9443,0.9679,68.6829,68.9861,69.5594,71.3933,61.9161,1.9225,-64.8236,2.8426,69.3746,-0.0386,43.5028,5,50,303302697.6,2.3519,-476462.617,136127035,70.8655,42.0065,45,70.2012,38.9147,-0.0261,-0.8218,73.555,1.3783,0.9996,0.022153529,1
11/26/2018,78.14,79.39,78.01,79.36,69.12982858,1865609,0,1,80.9884,76.7414,-0.3446,-18.579,0.7006,0.8822,-0.1816,69.9443,0.7006,68.6649,69.6351,69.5557,71.3985,71.1484,1.9026,-56.4444,2.7522,69.1821,1.5483,43.5028,0,45,305087193.1,1.5244,-25853.5124,137992644,70.7231,44.4103,45,69.925,39.7332,1.054,0.8841,73.4952,0.9989,1.0155,-0.018145161,0
11/27/2018,78.72,79.09,76.91,77.92,67.87545669,1123657,0,1,80.8573,76.762,-0.3372,-23.1469,0.378,0.9226,-0.5446,70.4887,0.378,68.6411,69.8746,69.5387,71.3373,65.9652,1.9142,-77.1598,2.8201,68.7965,2.0029,46.6845,0,40,305004722.9,2.1342,134596.3646,136868987,70.4563,40.6141,40,69.3809,40.5903,1.3328,-0.367,73.4361,0.5396,1.02,0.014887064,1
11/28/2018,78.16,79.1,76.87,79.08,68.88592294,1107011,0,1,80.7376,76.7819,-0.3302,-17.5546,0.1269,0.8719,-0.7449,70.4887,0.1269,68.6112,70.2579,69.5359,71.2223,64.9533,1.9156,-70.8058,2.7808,68.6558,0.0759,46.7992,0,35,306091877.2,1.9425,533911.6495,137975998,70.2794,44.14,35,69.2065,41.2371,0.0523,0.4126,73.3072,0.1813,1.0008,-0.000505817,0
11/29/2018,78.78,79.83,78.49,79.04,68.85107927,717078,0,1,80.6187,76.8011,-0.3234,-17.6903,-0.0658,0.7638,-0.8295,70.4887,-0.0658,68.5755,70.2579,69.5313,71.0712,63.0689,1.8782,-71.3342,2.7279,68.5364,0.8807,40.9739,95,30,305963445.3,1.1673,607865.7905,137258920,70.0989,46.0653,-65,69.0646,41.4171,0.6011,0.194,73.1169,-0.0939,1.0088,-0.002783401,0
11/30/2018,78.56,79.79,78.37,78.82,68.65943912,1307716,0,1,80.4991,76.8195,-0.317,-18.4671,-0.3067,0.5941,-0.9008,70.4887,-0.3067,68.5339,70.2579,69.5119,70.8593,57.1879,1.8461,-74.2404,2.6888,68.4068,-3.5015,41.3764,90,25,305484563.4,1.237,430487.7123,135951204,69.8973,46.2921,-65,68.9087,41.3392,-2.4913,0.1831,72.9322,-0.4372,0.965,0.027023598,1
12/3/2018,81.08,82.99,80.02,80.95,70.51486421,1611871,0,1,80.3993,76.8374,-0.3085,-8.0726,-0.4942,0.4001,-0.8943,70.4887,-0.4942,68.4942,70.2579,69.5235,70.6207,56.9228,1.9354,-46.103,2.7447,68.6395,-1.8788,18.6614,85,20,304882147,3.6325,127110.75,137563075,69.8843,49.6711,-65,69.2723,40.7498,-1.3502,-0.0438,72.753,-0.7036,0.9812,-0.040518839,0
12/4/2018,80.53,80.81,77.59,77.67,67.65768379,1236727,0,1,80.2718,76.8546,-0.3018,-19.519,-0.852,0.1779,-1.0298,70.4887,-0.852,68.4507,70.2579,69.4687,70.3438,57.1472,1.985,-89.432,2.9339,68.3287,-5.292,27.9188,80,15,303706872.2,2.9269,-382504.5794,136326348,69.6056,48.0043,-65,68.8373,40.4213,-3.7805,-0.8882,72.5793,-1.2131,0.9471,-0.024977469,0
12/6/2018,76.11,76.14,74.05,75.73,65.96776611,1810064,0,1,80.1288,76.871,-0.2984,-25.3092,-1.3707,-0.1018,-1.2689,69.6568,-1.3707,68.3941,69.0297,69.2861,70.0348,50.668,2.0434,-83.8306,3.0976,67.7617,-8.4502,38.6297,100,10,304806767.6,3.1534,-206243.7322,134516284,69.184,44.4871,-90,68.051,40.1357,-6.0889,-0.1818,72.4107,-1.9523,0.9155,-0.033408161,0
12/7/2018,76.15,77.52,73.08,73.2,63.76390439,1709993,0,1,79.9652,76.8865,-0.2998,-32.0228,-1.8014,-0.4095,-1.392,68.3284,-1.8014,68.3108,68.6072,68.7478,69.6914,44.6849,2.1346,-98.9437,3.3477,66.8814,-13.0641,30.6625,100,5,303189206.6,3.8676,-630066.0745,132806291,68.5814,36.7298,-95,66.8463,39.6436,-9.582,-0.6644,72.0945,-2.573,0.8694,-0.006557377,0
12/10/2018,72.59,73.51,71.31,72.72,63.34578042,1509224,0,1,79.799,76.901,-0.3051,-33.2216,-2.1398,-0.7251,-1.4147,67.9016,-2.1398,68.1921,67.4399,68.223,69.3402,39.8091,2.1237,-88.4615,3.3526,66.0568,-13.0975,35.6552,100,0,303614533.4,1.9164,-610837.9648,131297067,67.9847,34.8429,-100,65.7667,39.4035,-9.5472,0.0591,71.6727,-3.0646,0.869,-0.002337734,0
12/11/2018,74.73,75.63,72.38,72.55,63.19769485,1276582,0,1,79.633,76.9147,-0.3131,-33.6577,-2.3951,-1.0332,-1.3619,67.8275,-2.3951,68.034,67.4356,67.7638,68.9828,45.0392,2.1591,-89.8444,3.4164,65.3302,-12.4004,24.3649,95,0,302471501.5,2.831,-911133.1587,130020485,67.4193,31.251,-95,64.8647,38.935,-8.9461,-0.6708,71.0994,-3.4452,0.876,-0.000275672,0
12/12/2018,73.9,74.65,72.4,72.53,63.18027302,2498599,0,1,79.4684,76.9274,-0.3227,-33.7113,-2.432,-1.3175,-1.1145,67.8188,-2.432,67.8364,67.4356,67.3913,68.6101,42.528,2.1491,-90.0082,3.4016,64.713,-11.1479,24.3649,90,20,300261629.5,1.96,-1654291.998,127521886,66.8949,29.3775,-70,64.1458,38.5731,-7.9269,-0.6089,70.5605,-3.5152,0.8885,-0.007996691,0
12/13/2018,72.79,73.78,71.47,71.95,62.6750399,1995774,0,1,79.3005,76.9393,-0.3337,-35.3073,-2.6328,-1.6027,-1.0301,67.5662,-2.6328,67.6004,67.4356,67.0257,68.2104,41.2724,2.1423,-94.7584,3.4181,64.1021,-10.7542,27.3057,85,15,299095268.1,2.0122,-2179036.341,125526112,66.36,25.6635,-70,63.4531,38.3028,-7.5524,-0.3636,70.0539,-3.8241,0.8925,-0.006254343,0
12/14/2018,70.76,71.9,70.33,71.5,62.82312547,2584471,0.62,1,79.1357,76.9503,-0.345,-34.3096,-2.6987,-1.8685,-0.8302,67.5662,-2.6987,67.3296,67.2743,66.5908,67.768,34.1247,2.1041,-90.619,3.3493,63.616,-12.0702,28.9631,100,10,300362811.2,1.3795,-1792301.1,128110583,65.8753,31.0873,-90,62.9533,37.9369,-8.6238,0.4713,69.5777,-3.9402,0.8793,-0.014265734,0
12/17/2018,71.3,72.65,70.09,70.48,61.92690746,1885440,0,1,78.9636,76.9604,-0.357,-37.2569,-2.8394,-2.1291,-0.7103,67.1922,-2.8394,67.0261,67.1689,65.9653,67.288,29.7888,2.1114,-96.932,3.4095,63.0483,-14.1619,24.6929,100,5,299051841.2,2.2493,-1888281.583,126225143,65.3463,26.5519,-95,62.3419,37.4372,-10.2169,-0.3203,69.0329,-4.1724,0.8584,0.013337117,1
12/18/2018,71.08,72.95,70.98,71.42,62.75283386,1713821,0,1,78.8015,76.9696,-0.3681,-31.5322,-2.9576,-2.3631,-0.5946,66.5998,-2.9576,66.6969,67.1515,65.585,66.7692,31.7062,2.1143,-89.5047,3.3693,62.7233,-13.3935,22.9783,95,0,298103584.9,2.1703,-2057602.275,127938964,64.9446,30.6219,-95,62.087,36.9773,-9.7046,0.1726,68.437,-4.3711,0.8661,-0.011621395,0
12/19/2018,71.67,73.013,70.22,70.59,62.02355842,1236287,0,1,78.6337,76.9779,-0.3789,-34.0873,-3.1214,-2.5576,-0.5638,66.2209,-3.1214,66.3465,66.9381,65.1808,66.2168,31.5703,2.1313,-95.8971,3.4363,62.3252,-12.9771,25.7026,90,0,297194849.8,2.4541,-2228958.073,126702677,64.5196,24.703,-90,61.7207,36.826,-9.2492,-0.3867,67.8888,-4.6398,0.8702,-0.012466355,0
12/20/2018,70.33,72.01,68.88,69.71,61.25035072,1572290,0,1,78.4599,76.9853,-0.3897,-36.7228,-3.5143,-2.7479,-0.7664,65.8826,-3.5143,65.9772,66.4065,64.7709,65.6543,31.1335,2.1623,-93.8044,3.5302,61.8563,-12.0849,30.2794,100,40,296456426,2.7502,-2331378.628,125130387,64.065,26.7689,-60,61.2517,36.6287,-8.4196,-0.1981,67.3845,-5.2535,0.8792,-0.007889829,0
12/21/2018,69.71,71.68,69.08,69.16,60.76709591,3089195,0,1,78.283,76.9918,-0.4007,-38.3447,-3.7247,-2.924,-0.8007,65.641,-3.7247,65.5908,66.4065,64.3009,65.0983,26.2036,2.1684,-97.9099,3.5683,61.3793,-13.1045,30.2794,95,35,293557335.3,2.2845,-3083772.382,122041192,63.6046,25.5986,-60,60.774,36.6418,-9.1641,-0.2115,66.7667,-5.5984,0.869,-0.021255061,0
12/24/2018,68.92,69.89,67.67,67.69,59.47548759,510221,0,1,78.0949,76.9973,-0.4128,-42.4917,-3.8052,-3.0807,-0.7246,64.9952,-3.8052,65.1861,65.8749,63.7902,64.5632,26.622,2.1575,-99.8631,3.6275,60.749,-12.0596,34.9514,100,30,293056307.5,1.9506,-3270644.828,121530971,63.0647,22.8923,-70,60.08,36.7711,-8.1561,-0.5541,66.2046,-5.7594,0.8794,0.049194859,1
12/26/2018,67.99,71.04,67.4,71.02,62.40137582,910702,0,1,77.938,77.002,-0.4215,-22.7968,-3.5441,-3.2042,-0.3398,64.9952,-3.5441,64.7754,65.7563,63.6931,64.0598,23.9937,2.2095,-75.6664,3.5408,60.7522,-9.7331,27.61,100,25,293957001.8,3.1983,-2763176.754,122441673,62.8423,31.9277,-75,60.304,36.7899,-6.7285,0.8324,65.53,-5.3947,0.9027,0.023655308,1
12/27/2018,69.74,72.7,69.42,72.7,63.8774996,1131171,0,1,77.7974,77.006,-0.4254,-14.3997,-3.1698,-3.2639,0.0941,64.9952,-3.1698,64.3743,65.7563,63.6992,63.6166,27.5857,2.2431,-64.3735,3.5116,61.0376,-5.8901,17.8673,95,20,295088172.8,2.882,-1944460.246,123572844,62.7926,41.0085,-75,60.9026,36.567,-3.998,0.9024,64.8359,-4.8493,0.9411,-0.005502063,0
12/28/2018,72.96,73.35,71.92,72.3,63.52604156,774080,0,1,77.6547,77.0092,-0.4257,-15.8421,-2.8445,-3.2801,0.4356,64.9952,-2.8445,63.9925,65.7563,63.6902,63.2239,26.6311,2.1938,-67.0623,3.4534,61.2332,-7.7808,14.2714,90,15,294725492,1.2565,-1548160.101,122798764,62.7284,41.5394,-75,61.3294,36.1198,-5.3599,-0.4615,59.2207,-4.3715,0.9222,0.01120332,1
12/31/2018,72.58,73.49,72.06,73.11,64.2377441,725829,0,1,77.5205,77.0118,-0.4221,-11.8257,-2.5474,-3.2477,0.7002,64.9952,-2.5474,63.6395,65.7563,63.7122,62.9005,26.5226,2.1469,-61.6175,3.3422,61.5433,-6.7005,13.4864,85,10,295065565.7,1.2565,-1137090.21,123524593,62.7575,45.6343,-75,61.8869,35.6854,-4.6133,0.3706,59.273,-3.9276,0.933,-0.00027356,0
